,dataset,date_captured,file_name,height,id,license,width,json_idx,is_eval
1264,small object electronic device,,803438_592.jpg,2100,1264,,2800,0,False
1265,small object electronic device,,882780_592.jpg,2100,1265,,2800,0,True
1266,small object electronic device,,807081_592.jpg,2100,1266,,2800,0,False
1267,small object electronic device,,818024_592.jpg,2100,1267,,2800,0,False
1268,small object electronic device,,886436_592.jpg,2100,1268,,2800,0,False
1269,small object electronic device,,800636_592.jpg,2100,1269,,2800,0,False
1270,small object electronic device,,823973_592.jpg,2100,1270,,2800,0,True
1271,small object electronic device,,807147_592.jpg,2100,1271,,2800,0,False
1272,small object electronic device,,822864_592.jpg,2100,1272,,2800,0,False
1273,small object electronic device,,812585_592.jpg,2100,1273,,2800,0,False
1274,small object electronic device,,894686_592.jpg,2100,1274,,2800,0,False
1275,small object electronic device,,807825_592.jpg,2100,1275,,2800,0,True
1276,small object electronic device,,851119_592.jpg,2100,1276,,2800,0,False
1277,small object electronic device,,834786_592.jpg,2100,1277,,2800,0,False
1278,small object electronic device,,814927_592.jpg,2100,1278,,2800,0,False
1279,small object electronic device,,821541_592.jpg,2100,1279,,2800,0,False
1280,small object electronic device,,842474_592.jpg,2100,1280,,2800,0,True
1281,small object electronic device,,795202_592.jpg,2100,1281,,2800,0,False
1282,small object electronic device,,845823_592.jpg,2100,1282,,2800,0,False
1283,small object electronic device,,882103_592.jpg,2100,1283,,2800,0,False
1284,small object electronic device,,801661_592.jpg,2100,1284,,2800,0,False
1285,small object electronic device,,812548_592.jpg,2100,1285,,2800,0,True
1286,small object electronic device,,868641_592.jpg,2100,1286,,2800,0,False
1287,small object electronic device,,802009_592.jpg,2100,1287,,2800,0,False
1288,small object electronic device,,798719_592.jpg,2100,1288,,2800,0,False
1289,small object electronic device,,806875_592.jpg,2100,1289,,2800,0,False
1290,small object electronic device,,816995_592.jpg,2100,1290,,2800,0,True
1291,small object electronic device,,809160_592.jpg,2100,1291,,2800,0,False
1292,small object electronic device,,840586_592.jpg,2100,1292,,2800,0,False
1293,small object electronic device,,802471_592.jpg,2100,1293,,2800,0,False
1294,small object electronic device,,877262_592.jpg,2100,1294,,2800,0,False
1295,small object electronic device,,848210_592.jpg,2100,1295,,2800,0,True
1296,small object electronic device,,879182_592.jpg,2100,1296,,2800,0,False
1297,small object electronic device,,795945_592.jpg,2100,1297,,2800,0,False
1298,small object electronic device,,806665_592.jpg,2100,1298,,2800,0,False
1299,small object electronic device,,823143_592.jpg,2100,1299,,2800,0,False
1300,small object electronic device,,802047_592.jpg,2100,1300,,2800,0,True
1301,small object electronic device,,877263_592.jpg,2100,1301,,2800,0,False
1302,small object electronic device,,821269_592.jpg,2100,1302,,2800,0,False
1303,small object electronic device,,851703_592.jpg,2100,1303,,2800,0,False
1304,small object electronic device,,812575_592.jpg,2100,1304,,2800,0,False
1305,small object electronic device,,817573_592.jpg,2100,1305,,2800,0,True
1306,small object electronic device,,874874_592.jpg,2100,1306,,2800,0,False
1307,small object electronic device,,809157_592.jpg,2100,1307,,2800,0,False
1308,small object electronic device,,800279_592.jpg,2100,1308,,2800,0,False
1309,small object electronic device,,837101_592.jpg,2100,1309,,2800,0,False
1310,small object electronic device,,808919_592.jpg,2100,1310,,2800,0,True
1311,small object electronic device,,883845_592.jpg,2100,1311,,2800,0,False
1312,small object electronic device,,820240_592.jpg,2100,1312,,2800,0,False
1313,small object electronic device,,810726_592.jpg,2100,1313,,2800,0,False
1314,small object electronic device,,826260_592.jpg,2100,1314,,2800,0,False
1315,small object electronic device,,825089_592.jpg,2100,1315,,2800,0,True
1316,small object electronic device,,880873_592.jpg,2100,1316,,2800,0,False
1317,small object electronic device,,836443_592.jpg,2100,1317,,2800,0,False
1318,small object electronic device,,868647_592.jpg,2100,1318,,2800,0,False
1319,small object electronic device,,802112_592.jpg,2100,1319,,2800,0,False
1320,small object electronic device,,900956_592.jpg,2100,1320,,2800,0,True
1321,small object electronic device,,809479_592.jpg,2100,1321,,2800,0,False
1322,small object electronic device,,806841_592.jpg,2100,1322,,2800,0,False
1323,small object electronic device,,822007_592.jpg,2100,1323,,2800,0,False
1324,small object electronic device,,851819_592.jpg,2100,1324,,2800,0,False
1325,small object electronic device,,843947_592.jpg,2100,1325,,2800,0,True
1326,small object electronic device,,851456_592.jpg,2100,1326,,2800,0,False
1327,small object electronic device,,843894_592.jpg,2100,1327,,2800,0,False
1328,small object electronic device,,868416_592.jpg,2100,1328,,2800,0,False
1329,small object electronic device,,845791_592.jpg,2100,1329,,2800,0,False
1330,small object electronic device,,801703_592.jpg,2100,1330,,2800,0,True
1331,small object electronic device,,801639_592.jpg,2100,1331,,2800,0,False
1332,small object electronic device,,832503_592.jpg,2100,1332,,2800,0,False
1333,small object electronic device,,877479_592.jpg,2100,1333,,2800,0,False
1334,small object electronic device,,815261_592.jpg,2100,1334,,2800,0,False
1335,small object electronic device,,882779_592.jpg,2100,1335,,2800,0,True
1336,small object electronic device,,817777_592.jpg,2100,1336,,2800,0,False
1337,small object electronic device,,821602_592.jpg,2100,1337,,2800,0,False
1338,small object electronic device,,803533_592.jpg,2100,1338,,2800,0,False
1339,small object electronic device,,835698_592.jpg,2100,1339,,2800,0,False
1340,small object electronic device,,802142_592.jpg,2100,1340,,2800,0,True
1341,small object electronic device,,802740_592.jpg,2100,1341,,2800,0,False
1342,small object electronic device,,841552_592.jpg,2100,1342,,2800,0,False
1343,small object electronic device,,799130_592.jpg,2100,1343,,2800,0,False
1344,small object electronic device,,805783_592.jpg,2100,1344,,2800,0,False
1345,small object electronic device,,880849_592.jpg,2100,1345,,2800,0,True
1346,small object electronic device,,853747_592.jpg,2100,1346,,2800,0,False
1347,small object electronic device,,803532_592.jpg,2100,1347,,2800,0,False
1348,small object electronic device,,840969_592.jpg,2100,1348,,2800,0,False
1349,small object electronic device,,854748_592.jpg,2100,1349,,2800,0,False
1350,small object electronic device,,836453_592.jpg,2100,1350,,2800,0,True
1351,small object electronic device,,822055_592.jpg,2100,1351,,2800,0,False
1352,small object electronic device,,894936_592.jpg,2100,1352,,2800,0,False
1353,small object electronic device,,807819_592.jpg,2100,1353,,2800,0,False
1354,small object electronic device,,799431_592.jpg,2100,1354,,2800,0,False
1355,small object electronic device,,823147_592.jpg,2100,1355,,2800,0,True
1356,small object electronic device,,821532_592.jpg,2100,1356,,2800,0,False
1357,small object electronic device,,876886_592.jpg,2100,1357,,2800,0,False
1358,small object electronic device,,815260_592.jpg,2100,1358,,2800,0,False
1359,small object electronic device,,807608_592.jpg,2100,1359,,2800,0,False
1360,small object electronic device,,828448_592.jpg,2100,1360,,2800,0,True
1361,small object electronic device,,820520_592.jpg,2100,1361,,2800,0,False
1362,small object electronic device,,805773_592.jpg,2100,1362,,2800,0,False
1363,small object electronic device,,816615_592.jpg,2100,1363,,2800,0,False
1364,small object electronic device,,880278_592.jpg,2100,1364,,2800,0,False
1365,small object electronic device,,801677_592.jpg,2100,1365,,2800,0,True
1366,small object electronic device,,800642_592.jpg,2100,1366,,2800,0,False
1367,small object electronic device,,832031_592.jpg,2100,1367,,2800,0,False
1368,small object electronic device,,811976_592.jpg,2100,1368,,2800,0,False
1369,small object electronic device,,885974_592.jpg,2100,1369,,2800,0,False
1370,small object electronic device,,840075_592.jpg,2100,1370,,2800,0,True
1371,small object electronic device,,807845_592.jpg,2100,1371,,2800,0,False
1372,small object electronic device,,834766_592.jpg,2100,1372,,2800,0,False
1373,small object electronic device,,828330_592.jpg,2100,1373,,2800,0,False
1374,small object electronic device,,800627_592.jpg,2100,1374,,2800,0,False
1375,small object electronic device,,821472_592.jpg,2100,1375,,2800,0,True
1376,small object electronic device,,812558_592.jpg,2100,1376,,2800,0,False
1377,small object electronic device,,807144_592.jpg,2100,1377,,2800,0,False
1378,small object electronic device,,891092_592.jpg,2100,1378,,2800,0,False
1379,small object electronic device,,817009_592.jpg,2100,1379,,2800,0,False
1380,small object electronic device,,801135_592.jpg,2100,1380,,2800,0,True
1381,small object electronic device,,883843_592.jpg,2100,1381,,2800,0,False
1382,small object electronic device,,818188_592.jpg,2100,1382,,2800,0,False
1383,small object electronic device,,809004_592.jpg,2100,1383,,2800,0,False
1384,small object electronic device,,877382_592.jpg,2100,1384,,2800,0,False
1385,small object electronic device,,815905_592.jpg,2100,1385,,2800,0,True
1386,small object electronic device,,832476_592.jpg,2100,1386,,2800,0,False
1387,small object electronic device,,894663_592.jpg,2100,1387,,2800,0,False
1388,small object electronic device,,829042_592.jpg,2100,1388,,2800,0,False
1389,small object electronic device,,800645_592.jpg,2100,1389,,2800,0,False
1390,small object electronic device,,873650_592.jpg,2100,1390,,2800,0,True
1391,small object electronic device,,856527_592.jpg,2100,1391,,2800,0,False
1392,small object electronic device,,881029_592.jpg,2100,1392,,2800,0,False
1393,small object electronic device,,800830_592.jpg,2100,1393,,2800,0,False
1394,small object electronic device,,841558_592.jpg,2100,1394,,2800,0,False
1395,small object electronic device,,838911_592.jpg,2100,1395,,2800,0,True
1396,small object electronic device,,816986_592.jpg,2100,1396,,2800,0,False
1397,small object electronic device,,828405_592.jpg,2100,1397,,2800,0,False
1398,small object electronic device,,812512_592.jpg,2100,1398,,2800,0,False
1399,small object electronic device,,801836_592.jpg,2100,1399,,2800,0,False
1400,small object electronic device,,810346_592.jpg,2100,1400,,2800,0,True
1401,small object electronic device,,836421_592.jpg,2100,1401,,2800,0,False
1402,small object electronic device,,895009_592.jpg,2100,1402,,2800,0,False
1403,small object electronic device,,820643_592.jpg,2100,1403,,2800,0,False
1404,small object electronic device,,813158_592.jpg,2100,1404,,2800,0,False
1405,small object electronic device,,836328_592.jpg,2100,1405,,2800,0,True
1406,small object electronic device,,813938_592.jpg,2100,1406,,2800,0,False
1407,small object electronic device,,862316_592.jpg,2100,1407,,2800,0,False
1408,small object electronic device,,801482_592.jpg,2100,1408,,2800,0,False
1409,small object electronic device,,819654_592.jpg,2100,1409,,2800,0,False
1410,small object electronic device,,806635_592.jpg,2100,1410,,2800,0,True
1411,small object electronic device,,803605_592.jpg,2100,1411,,2800,0,False
1412,small object electronic device,,877425_592.jpg,2100,1412,,2800,0,False
1413,small object electronic device,,832220_592.jpg,2100,1413,,2800,0,False
1414,small object electronic device,,803268_592.jpg,2100,1414,,2800,0,False
1415,small object electronic device,,801765_592.jpg,2100,1415,,2800,0,True
1416,small object electronic device,,808776_592.jpg,2100,1416,,2800,0,False
1417,small object electronic device,,801227_592.jpg,2100,1417,,2800,0,False
1418,small object electronic device,,835817_592.jpg,2100,1418,,2800,0,False
1419,small object electronic device,,795579_592.jpg,2100,1419,,2800,0,False
1420,small object electronic device,,811517_592.jpg,2100,1420,,2800,0,True
1421,small object electronic device,,807377_592.jpg,2100,1421,,2800,0,False
1422,small object electronic device,,832507_592.jpg,2100,1422,,2800,0,False
1423,small object electronic device,,812555_592.jpg,2100,1423,,2800,0,False
1424,small object electronic device,,816840_592.jpg,2100,1424,,2800,0,False
1425,small object electronic device,,813414_592.jpg,2100,1425,,2800,0,True
1426,small object electronic device,,812551_592.jpg,2100,1426,,2800,0,False
1427,small object electronic device,,844698_592.jpg,2100,1427,,2800,0,False
1428,small object electronic device,,803376_592.jpg,2100,1428,,2800,0,False
1429,small object electronic device,,809273_592.jpg,2100,1429,,2800,0,False
1430,small object electronic device,,821407_592.jpg,2100,1430,,2800,0,True
1431,small object electronic device,,822052_592.jpg,2100,1431,,2800,0,False
1432,small object electronic device,,829628_592.jpg,2100,1432,,2800,0,False
1433,small object electronic device,,814307_592.jpg,2100,1433,,2800,0,False
1434,small object electronic device,,873165_592.jpg,2100,1434,,2800,0,False
1435,small object electronic device,,832177_592.jpg,2100,1435,,2800,0,True
1436,small object electronic device,,854232_592.jpg,2100,1436,,2800,0,False
1437,small object electronic device,,891122_592.jpg,2100,1437,,2800,0,False
1438,small object electronic device,,807374_592.jpg,2100,1438,,2800,0,False
1439,small object electronic device,,851117_592.jpg,2100,1439,,2800,0,False
1440,small object electronic device,,843893_592.jpg,2100,1440,,2800,0,True
1441,small object electronic device,,800978_592.jpg,2100,1441,,2800,0,False
1442,small object electronic device,,831689_592.jpg,2100,1442,,2800,0,False
1443,small object electronic device,,803103_592.jpg,2100,1443,,2800,0,False
1444,small object electronic device,,881067_592.jpg,2100,1444,,2800,0,False
1445,small object electronic device,,901013_592.jpg,2100,1445,,2800,0,True
1446,small object electronic device,,823149_592.jpg,2100,1446,,2800,0,False
1447,small object electronic device,,829505_592.jpg,2100,1447,,2800,0,False
1448,small object electronic device,,814164_592.jpg,2100,1448,,2800,0,False
1449,small object electronic device,,843794_592.jpg,2100,1449,,2800,0,False
1450,small object electronic device,,901009_592.jpg,2100,1450,,2800,0,True
1451,small object electronic device,,807638_592.jpg,2100,1451,,2800,0,False
1452,small object electronic device,,837103_592.jpg,2100,1452,,2800,0,False
1453,small object electronic device,,801726_592.jpg,2100,1453,,2800,0,False
1454,small object electronic device,,803350_592.jpg,2100,1454,,2800,0,False
1455,small object electronic device,,803161_592.jpg,2100,1455,,2800,0,True
1456,small object electronic device,,882756_592.jpg,2100,1456,,2800,0,False
1457,small object electronic device,,901111_592.jpg,2100,1457,,2800,0,False
1458,small object electronic device,,795325_592.jpg,2100,1458,,2800,0,False
1459,small object electronic device,,839292_592.jpg,2100,1459,,2800,0,False
1460,small object electronic device,,803152_592.jpg,2100,1460,,2800,0,True
1461,small object electronic device,,840034_592.jpg,2100,1461,,2800,0,False
1462,small object electronic device,,829739_592.jpg,2100,1462,,2800,0,False
1463,small object electronic device,,801644_592.jpg,2100,1463,,2800,0,False
1464,small object electronic device,,801636_592.jpg,2100,1464,,2800,0,False
1465,small object electronic device,,820055_592.jpg,2100,1465,,2800,0,True
1466,small object electronic device,,900949_592.jpg,2100,1466,,2800,0,False
1467,small object electronic device,,794881_592.jpg,2100,1467,,2800,0,False
1468,small object electronic device,,847202_592.jpg,2100,1468,,2800,0,False
1469,small object electronic device,,820220_592.jpg,2100,1469,,2800,0,False
1470,small object electronic device,,824622_592.jpg,2100,1470,,2800,0,True
1471,small object electronic device,,854234_592.jpg,2100,1471,,2800,0,False
1472,small object electronic device,,802086_592.jpg,2100,1472,,2800,0,False
1473,small object electronic device,,820633_592.jpg,2100,1473,,2800,0,False
1474,small object electronic device,,883471_592.jpg,2100,1474,,2800,0,False
1475,small object electronic device,,822796_592.jpg,2100,1475,,2800,0,True
1476,small object electronic device,,840404_592.jpg,2100,1476,,2800,0,False
1477,small object electronic device,,837112_592.jpg,2100,1477,,2800,0,False
1478,small object electronic device,,880861_592.jpg,2100,1478,,2800,0,False
1479,small object electronic device,,820068_592.jpg,2100,1479,,2800,0,False
1480,small object electronic device,,840326_592.jpg,2100,1480,,2800,0,True
1481,small object electronic device,,832573_592.jpg,2100,1481,,2800,0,False
1482,small object electronic device,,800828_592.jpg,2100,1482,,2800,0,False
1483,small object electronic device,,803608_592.jpg,2100,1483,,2800,0,False
1484,small object electronic device,,827294_592.jpg,2100,1484,,2800,0,False
1485,small object electronic device,,831976_592.jpg,2100,1485,,2800,0,True
1486,small object electronic device,,874021_592.jpg,2100,1486,,2800,0,False
1487,small object electronic device,,821252_592.jpg,2100,1487,,2800,0,False
1488,small object electronic device,,885121_592.jpg,2100,1488,,2800,0,False
1489,small object electronic device,,795282_592.jpg,2100,1489,,2800,0,False
1490,small object electronic device,,882114_592.jpg,2100,1490,,2800,0,True
1491,small object electronic device,,800841_592.jpg,2100,1491,,2800,0,False
1492,small object electronic device,,880407_592.jpg,2100,1492,,2800,0,False
1493,small object electronic device,,816327_592.jpg,2100,1493,,2800,0,False
1494,small object electronic device,,832129_592.jpg,2100,1494,,2800,0,False
1495,small object electronic device,,854400_592.jpg,2100,1495,,2800,0,True
1496,small object electronic device,,807360_592.jpg,2100,1496,,2800,0,False
1497,small object electronic device,,814269_592.jpg,2100,1497,,2800,0,False
1498,small object electronic device,,840400_592.jpg,2100,1498,,2800,0,False
1499,small object electronic device,,835410_592.jpg,2100,1499,,2800,0,False
1500,small object electronic device,,873102_592.jpg,2100,1500,,2800,0,True
1501,small object electronic device,,807828_592.jpg,2100,1501,,2800,0,False
1502,small object electronic device,,806625_592.jpg,2100,1502,,2800,0,False
1503,small object electronic device,,851602_592.jpg,2100,1503,,2800,0,False
1504,small object electronic device,,823095_592.jpg,2100,1504,,2800,0,False
1505,small object electronic device,,815221_592.jpg,2100,1505,,2800,0,True
1506,small object electronic device,,800283_592.jpg,2100,1506,,2800,0,False
1507,small object electronic device,,794717_592.jpg,2100,1507,,2800,0,False
1508,small object electronic device,,840982_592.jpg,2100,1508,,2800,0,False
1509,small object electronic device,,805766_592.jpg,2100,1509,,2800,0,False
1510,small object electronic device,,851120_592.jpg,2100,1510,,2800,0,True
1511,small object electronic device,,880296_592.jpg,2100,1511,,2800,0,False
1512,small object electronic device,,807369_592.jpg,2100,1512,,2800,0,False
1513,small object electronic device,,880275_592.jpg,2100,1513,,2800,0,False
1514,small object electronic device,,882774_592.jpg,2100,1514,,2800,0,False
1515,small object electronic device,,856370_592.jpg,2100,1515,,2800,0,True
1516,small object electronic device,,800623_592.jpg,2100,1516,,2800,0,False
1517,small object electronic device,,823121_592.jpg,2100,1517,,2800,0,False
1518,small object electronic device,,812716_592.jpg,2100,1518,,2800,0,False
1519,small object electronic device,,812597_592.jpg,2100,1519,,2800,0,False
1520,small object electronic device,,807851_592.jpg,2100,1520,,2800,0,True
1521,small object electronic device,,851088_592.jpg,2100,1521,,2800,0,False
1522,small object electronic device,,820545_592.jpg,2100,1522,,2800,0,False
1523,small object electronic device,,817724_592.jpg,2100,1523,,2800,0,False
1524,small object electronic device,,822842_592.jpg,2100,1524,,2800,0,False
1525,small object electronic device,,845820_592.jpg,2100,1525,,2800,0,True
1526,small object electronic device,,828354_592.jpg,2100,1526,,2800,0,False
1527,small object electronic device,,803157_592.jpg,2100,1527,,2800,0,False
1528,small object electronic device,,847232_592.jpg,2100,1528,,2800,0,False
1529,small object electronic device,,823128_592.jpg,2100,1529,,2800,0,False
1530,small object electronic device,,851100_592.jpg,2100,1530,,2800,0,True
1531,small object electronic device,,830160_592.jpg,2100,1531,,2800,0,False
1532,small object electronic device,,819142_592.jpg,2100,1532,,2800,0,False
1533,small object electronic device,,891320_592.jpg,2100,1533,,2800,0,False
1534,small object electronic device,,876884_592.jpg,2100,1534,,2800,0,False
1535,small object electronic device,,803534_592.jpg,2100,1535,,2800,0,True
1536,small object electronic device,,822906_592.jpg,2100,1536,,2800,0,False
1537,small object electronic device,,817814_592.jpg,2100,1537,,2800,0,False
1538,small object electronic device,,884368_592.jpg,2100,1538,,2800,0,False
1539,small object electronic device,,831720_592.jpg,2100,1539,,2800,0,False
1540,small object electronic device,,881075_592.jpg,2100,1540,,2800,0,True
1541,small object electronic device,,822945_592.jpg,2100,1541,,2800,0,False
1542,small object electronic device,,807911_592.jpg,2100,1542,,2800,0,False
1543,small object electronic device,,831704_592.jpg,2100,1543,,2800,0,False
1544,small object electronic device,,820623_592.jpg,2100,1544,,2800,0,False
1545,small object electronic device,,816827_592.jpg,2100,1545,,2800,0,True
1546,small object electronic device,,806547_592.jpg,2100,1546,,2800,0,False
1547,small object electronic device,,834775_592.jpg,2100,1547,,2800,0,False
1548,small object electronic device,,800396_592.jpg,2100,1548,,2800,0,False
1549,small object electronic device,,820040_592.jpg,2100,1549,,2800,0,False
1550,small object electronic device,,832566_592.jpg,2100,1550,,2800,0,True
1551,small object electronic device,,880255_592.jpg,2100,1551,,2800,0,False
1552,small object electronic device,,844112_592.jpg,2100,1552,,2800,0,False
1553,small object electronic device,,848537_592.jpg,2100,1553,,2800,0,False
1554,small object electronic device,,807086_592.jpg,2100,1554,,2800,0,False
1555,small object electronic device,,802151_592.jpg,2100,1555,,2800,0,True
1556,small object electronic device,,816576_592.jpg,2100,1556,,2800,0,False
1557,small object electronic device,,894821_592.jpg,2100,1557,,2800,0,False
1558,small object electronic device,,812588_592.jpg,2100,1558,,2800,0,False
1559,small object electronic device,,886440_592.jpg,2100,1559,,2800,0,False
1560,small object electronic device,,803279_592.jpg,2100,1560,,2800,0,True
1561,small object electronic device,,858192_592.jpg,2100,1561,,2800,0,False
1562,small object electronic device,,823799_592.jpg,2100,1562,,2800,0,False
1563,small object electronic device,,816842_592.jpg,2100,1563,,2800,0,False
1564,small object electronic device,,809239_592.jpg,2100,1564,,2800,0,False
1565,small object electronic device,,811967_592.jpg,2100,1565,,2800,0,True
1566,small object electronic device,,802960_592.jpg,2100,1566,,2800,0,False
1567,small object electronic device,,813714_592.jpg,2100,1567,,2800,0,False
1568,small object electronic device,,814455_592.jpg,2100,1568,,2800,0,False
1569,small object electronic device,,800976_592.jpg,2100,1569,,2800,0,False
1570,small object electronic device,,794218_592.jpg,2100,1570,,2800,0,True
1571,small object electronic device,,808934_592.jpg,2100,1571,,2800,0,False
1572,small object electronic device,,814093_592.jpg,2100,1572,,2800,0,False
1573,small object electronic device,,803596_592.jpg,2100,1573,,2800,0,False
1574,small object electronic device,,838894_592.jpg,2100,1574,,2800,0,False
1575,small object electronic device,,803641_592.jpg,2100,1575,,2800,0,True
1576,small object electronic device,,883148_592.jpg,2100,1576,,2800,0,False
1577,small object electronic device,,880370_592.jpg,2100,1577,,2800,0,False
1578,small object electronic device,,858571_592.jpg,2100,1578,,2800,0,False
1579,small object electronic device,,820037_592.jpg,2100,1579,,2800,0,False
1580,small object electronic device,,858562_592.jpg,2100,1580,,2800,0,True
1581,small object electronic device,,832270_592.jpg,2100,1581,,2800,0,False
1582,small object electronic device,,874633_592.jpg,2100,1582,,2800,0,False
1583,small object electronic device,,803616_592.jpg,2100,1583,,2800,0,False
1584,small object electronic device,,856405_592.jpg,2100,1584,,2800,0,False
1585,small object electronic device,,812894_592.jpg,2100,1585,,2800,0,True
1586,small object electronic device,,878158_592.jpg,2100,1586,,2800,0,False
1587,small object electronic device,,798922_592.jpg,2100,1587,,2800,0,False
1588,small object electronic device,,801637_592.jpg,2100,1588,,2800,0,False
1589,small object electronic device,,803609_592.jpg,2100,1589,,2800,0,False
1590,small object electronic device,,894589_592.jpg,2100,1590,,2800,0,True
1591,small object electronic device,,877456_592.jpg,2100,1591,,2800,0,False
1592,small object electronic device,,840993_592.jpg,2100,1592,,2800,0,False
1593,small object electronic device,,807100_592.jpg,2100,1593,,2800,0,False
1594,small object electronic device,,820523_592.jpg,2100,1594,,2800,0,False
1595,small object electronic device,,819681_592.jpg,2100,1595,,2800,0,True
1596,small object electronic device,,819860_592.jpg,2100,1596,,2800,0,False
1597,small object electronic device,,802130_592.jpg,2100,1597,,2800,0,False
1598,small object electronic device,,832264_592.jpg,2100,1598,,2800,0,False
1599,small object electronic device,,816719_592.jpg,2100,1599,,2800,0,False
1600,small object electronic device,,817279_592.jpg,2100,1600,,2800,0,True
1601,small object electronic device,,803163_592.jpg,2100,1601,,2800,0,False
1602,small object electronic device,,824488_592.jpg,2100,1602,,2800,0,False
1603,small object electronic device,,801615_592.jpg,2100,1603,,2800,0,False
1604,small object electronic device,,829637_592.jpg,2100,1604,,2800,0,False
1605,small object electronic device,,844124_592.jpg,2100,1605,,2800,0,True
1606,small object electronic device,,868612_592.jpg,2100,1606,,2800,0,False
1607,small object electronic device,,894814_592.jpg,2100,1607,,2800,0,False
1608,small object electronic device,,829661_592.jpg,2100,1608,,2800,0,False
1609,small object electronic device,,800129_592.jpg,2100,1609,,2800,0,False
1610,small object electronic device,,795546_592.jpg,2100,1610,,2800,0,True
1611,small object electronic device,,808851_592.jpg,2100,1611,,2800,0,False
1612,small object electronic device,,820144_592.jpg,2100,1612,,2800,0,False
1613,small object electronic device,,845819_592.jpg,2100,1613,,2800,0,False
1614,small object electronic device,,869467_592.jpg,2100,1614,,2800,0,False
1615,small object electronic device,,847729_592.jpg,2100,1615,,2800,0,True
1616,small object electronic device,,802476_592.jpg,2100,1616,,2800,0,False
1617,small object electronic device,,819187_592.jpg,2100,1617,,2800,0,False
1618,small object electronic device,,813737_592.jpg,2100,1618,,2800,0,False
1619,small object electronic device,,897183_592.jpg,2100,1619,,2800,0,False
1620,small object electronic device,,819135_592.jpg,2100,1620,,2800,0,True
1621,small object electronic device,,823914_592.jpg,2100,1621,,2800,0,False
1622,small object electronic device,,850688_592.jpg,2100,1622,,2800,0,False
1623,small object electronic device,,796559_592.jpg,2100,1623,,2800,0,False
1624,small object electronic device,,858349_592.jpg,2100,1624,,2800,0,False
1625,small object electronic device,,813195_592.jpg,2100,1625,,2800,0,True
1626,small object electronic device,,803281_592.jpg,2100,1626,,2800,0,False
1627,small object electronic device,,812553_592.jpg,2100,1627,,2800,0,False
1628,small object electronic device,,795581_592.jpg,2100,1628,,2800,0,False
1629,small object electronic device,,807824_592.jpg,2100,1629,,2800,0,False
1630,small object electronic device,,853756_592.jpg,2100,1630,,2800,0,True
1631,small object electronic device,,821468_592.jpg,2100,1631,,2800,0,False
1632,small object electronic device,,895006_592.jpg,2100,1632,,2800,0,False
1633,small object electronic device,,854757_592.jpg,2100,1633,,2800,0,False
1634,small object electronic device,,802774_592.jpg,2100,1634,,2800,0,False
1635,small object electronic device,,823937_592.jpg,2100,1635,,2800,0,True
1636,small object electronic device,,811554_592.jpg,2100,1636,,2800,0,False
1637,small object electronic device,,837102_592.jpg,2100,1637,,2800,0,False
1638,small object electronic device,,881031_592.jpg,2100,1638,,2800,0,False
1639,small object electronic device,,806596_592.jpg,2100,1639,,2800,0,False
1640,small object electronic device,,820218_592.jpg,2100,1640,,2800,0,True
1641,small object electronic device,,832523_592.jpg,2100,1641,,2800,0,False
1642,small object electronic device,,874900_592.jpg,2100,1642,,2800,0,False
1643,small object electronic device,,819776_592.jpg,2100,1643,,2800,0,False
1644,small object electronic device,,894695_592.jpg,2100,1644,,2800,0,False
1645,small object electronic device,,803155_592.jpg,2100,1645,,2800,0,True
1646,small object electronic device,,895033_592.jpg,2100,1646,,2800,0,False
1647,small object electronic device,,883496_592.jpg,2100,1647,,2800,0,False
1648,small object electronic device,,821531_592.jpg,2100,1648,,2800,0,False
1649,small object electronic device,,803165_592.jpg,2100,1649,,2800,0,False
1650,small object electronic device,,837831_592.jpg,2100,1650,,2800,0,True
1651,small object electronic device,,874621_592.jpg,2100,1651,,2800,0,False
1652,small object electronic device,,801704_592.jpg,2100,1652,,2800,0,False
1653,small object electronic device,,832488_592.jpg,2100,1653,,2800,0,False
1654,small object electronic device,,819893_592.jpg,2100,1654,,2800,0,False
1655,small object electronic device,,883146_592.jpg,2100,1655,,2800,0,True
1656,small object electronic device,,878973_592.jpg,2100,1656,,2800,0,False
1657,small object electronic device,,821418_592.jpg,2100,1657,,2800,0,False
1658,small object electronic device,,803109_592.jpg,2100,1658,,2800,0,False
1659,small object electronic device,,838870_592.jpg,2100,1659,,2800,0,False
1660,small object electronic device,,840983_592.jpg,2100,1660,,2800,0,True
1661,small object electronic device,,853745_592.jpg,2100,1661,,2800,0,False
1662,small object electronic device,,876605_592.jpg,2100,1662,,2800,0,False
1663,small object electronic device,,822008_592.jpg,2100,1663,,2800,0,False
1664,small object electronic device,,821296_592.jpg,2100,1664,,2800,0,False
1665,small object electronic device,,832554_592.jpg,2100,1665,,2800,0,True
1666,small object electronic device,,801774_592.jpg,2100,1666,,2800,0,False
1667,small object electronic device,,879809_592.jpg,2100,1667,,2800,0,False
1668,small object electronic device,,857293_592.jpg,2100,1668,,2800,0,False
1669,small object electronic device,,817808_592.jpg,2100,1669,,2800,0,False
1670,small object electronic device,,821547_592.jpg,2100,1670,,2800,0,True
1671,small object electronic device,,812808_592.jpg,2100,1671,,2800,0,False
1672,small object electronic device,,874735_592.jpg,2100,1672,,2800,0,False
1673,small object electronic device,,820636_592.jpg,2100,1673,,2800,0,False
